year,state,month,number,date
2015,Espirito Santo,December,33,1/1/2015
2015,Espirito Santo,December,17,1/1/2015
2015,Espirito Santo,December,18,1/1/2015
2015,Espirito Santo,December,30,1/1/2015
2015,Espirito Santo,December,35,1/1/2015
2015,Espirito Santo,December,228,1/1/2015
2015,Espirito Santo,December,307,1/1/2015
2015,Espirito Santo,December,141,1/1/2015
2015,Espirito Santo,December,61,1/1/2015
2015,Goias,December,118,1/1/2015
2015,Goias,December,53,1/1/2015
2015,Goias,December,76,1/1/2015
2015,Goias,December,89,1/1/2015
2015,Goias,December,129,1/1/2015
2015,Goias,December,277,1/1/2015
2015,Goias,December,347,1/1/2015
2015,Goias,December,943,1/1/2015
2015,Goias,December,2.296,1/1/2015
2015,Goias,December,1.807,1/1/2015
2015,Goias,December,547,1/1/2015
2015,Goias,December,179,1/1/2015
2015,Maranhao,December,494,1/1/2015
2015,Maranhao,December,95,1/1/2015
2015,Maranhao,December,53,1/1/2015
2015,Maranhao,December,119,1/1/2015
2015,Maranhao,December,194,1/1/2015
2015,Maranhao,December,887,1/1/2015
2015,Maranhao,December,1.642,1/1/2015
2015,Maranhao,December,5.428,1/1/2015
2015,Maranhao,December,6.423,1/1/2015
2015,Maranhao,December,6.746,1/1/2015
2015,Maranhao,December,4.35,1/1/2015
2015,Maranhao,December,3.706,1/1/2015
2015,Mato Grosso,December,960,1/1/2015
2015,Mato Grosso,December,542,1/1/2015
2015,Mato Grosso,December,705,1/1/2015
2015,Mato Grosso,December,947,1/1/2015
2015,Mato Grosso,December,541,1/1/2015
2015,Mato Grosso,December,1.402,1/1/2015
2015,Mato Grosso,December,1.533,1/1/2015
2015,Mato Grosso,December,5.112,1/1/2015
2015,Mato Grosso,December,11.068,1/1/2015
2015,Mato Grosso,December,6.49,1/1/2015
2015,Mato Grosso,December,1.93,1/1/2015
2015,Mato Grosso,December,1.777,1/1/2015
2015,Mato Grosso,December,226,1/1/2015
2015,Mato Grosso,December,148,1/1/2015
2015,Mato Grosso,December,190,1/1/2015
2015,Mato Grosso,December,65,1/1/2015
2015,Mato Grosso,December,58,1/1/2015
2015,Mato Grosso,December,299,1/1/2015
2015,Mato Grosso,December,371,1/1/2015
2015,Mato Grosso,December,1.293,1/1/2015
2015,Mato Grosso,December,1.482,1/1/2015
2015,Mato Grosso,December,507,1/1/2015
2015,Mato Grosso,December,276,1/1/2015
2015,Mato Grosso,December,394,1/1/2015
2015,Minas Gerais,December,147,1/1/2015
2015,Minas Gerais,December,84,1/1/2015
2015,Minas Gerais,December,80,1/1/2015
2015,Minas Gerais,December,109,1/1/2015
2015,Minas Gerais,December,114,1/1/2015
2015,Minas Gerais,December,200,1/1/2015
2015,Minas Gerais,December,288,1/1/2015
2015,Minas Gerais,December,1.059,1/1/2015
2015,Minas Gerais,December,3.088,1/1/2015
2015,Minas Gerais,December,3.708,1/1/2015
2015,Minas Gerais,December,1.453,1/1/2015
2015,Minas Gerais,December,295,1/1/2015
2015,Pará,December,725,1/1/2015
2015,Pará,December,108,1/1/2015
2015,Pará,December,61,1/1/2015
2015,Pará,December,27,1/1/2015
2015,Pará,December,95,1/1/2015
2015,Pará,December,265,1/1/2015
2015,Pará,December,906,1/1/2015
2015,Pará,December,7.913,1/1/2015
2015,Pará,December,11.068,1/1/2015
2015,Pará,December,7.781,1/1/2015
2015,Pará,December,9.643,1/1/2015
2015,Pará,December,6.61,1/1/2015
2015,Paraiba,December,42,1/1/2015
2015,Paraiba,December,15,1/1/2015
2015,Paraiba,December,7,1/1/2015
2015,Paraiba,December,11,1/1/2015
2015,Paraiba,December,6,1/1/2015
2015,Paraiba,December,0,1/1/2015
2015,Paraiba,December,3,1/1/2015
2015,Paraiba,December,5,1/1/2015
2015,Paraiba,December,48,1/1/2015
2015,Paraiba,December,121,1/1/2015
2015,Paraiba,December,206,1/1/2015
2015,Paraiba,December,122,1/1/2015
2015,Paraiba,December,120,1/1/2015
2015,Paraiba,December,58,1/1/2015
2015,Paraiba,December,55,1/1/2015
2015,Paraiba,December,83,1/1/2015
2015,Paraiba,December,77,1/1/2015
2015,Paraiba,December,201,1/1/2015
2015,Paraiba,December,137,1/1/2015
2015,Paraiba,December,651,1/1/2015
2015,Paraiba,December,599,1/1/2015
2015,Paraiba,December,158,1/1/2015
2015,Paraiba,December,18,1/1/2015
2015,Paraiba,December,30,1/1/2015
2015,Pernambuco,December,109,1/1/2015
2015,Pernambuco,December,55,1/1/2015
2015,Pernambuco,December,33,1/1/2015
2015,Pernambuco,December,30,1/1/2015
2015,Pernambuco,December,17,1/1/2015
2015,Pernambuco,December,3,1/1/2015
2015,Pernambuco,December,13,1/1/2015
2015,Pernambuco,December,21,1/1/2015
2015,Pernambuco,December,116,1/1/2015
2015,Pernambuco,December,194,1/1/2015
2015,Pernambuco,December,315,1/1/2015
2015,Pernambuco,December,176,1/1/2015
2015,Piau,December,92,1/1/2015
2015,Piau,December,38,1/1/2015
2015,Piau,December,35,1/1/2015
2015,Piau,December,50,1/1/2015
2015,Piau,December,66,1/1/2015
2015,Piau,December,283,1/1/2015
2015,Piau,December,690,1/1/2015
2015,Piau,December,2.057,1/1/2015
2015,Piau,December,5.828,1/1/2015
2015,Piau,December,4.068,1/1/2015
2015,Piau,December,897,1/1/2015
2015,Piau,December,626,1/1/2015
2015,Rio,December,97,1/1/2015
2015,Rio,December,36,1/1/2015
2015,Rio,December,23,1/1/2015
2015,Rio,December,24,1/1/2015
2015,Rio,December,21,1/1/2015
2015,Rio,December,33,1/1/2015
2015,Rio,December,74,1/1/2015
2015,Rio,December,158,1/1/2015
2015,Rio,December,85,1/1/2015
2015,Rio,December,96,1/1/2015
2015,Rio,December,6,1/1/2015
2015,Rio,December,11,1/1/2015
2015,Rio,December,45,1/1/2015
2015,Rio,December,15,1/1/2015
2015,Rio,December,3,1/1/2015
2015,Rio,December,4,1/1/2015
2015,Rio,December,4,1/1/2015
2015,Rio,December,5,1/1/2015
2015,Rio,December,3,1/1/2015
2015,Rio,December,16,1/1/2015
2015,Rio,December,36,1/1/2015
2015,Rio,December,129,1/1/2015
2015,Rio,December,105,1/1/2015
2015,Rio,December,74,1/1/2015
2015,Rio,December,51,1/1/2015
2015,Rio,December,41,1/1/2015
2015,Rio,December,108,1/1/2015
2015,Rio,December,175,1/1/2015
2015,Rio,December,169,1/1/2015
2015,Rio,December,68,1/1/2015
2015,Rio,December,60,1/1/2015
2015,Rio,December,414,1/1/2015
2015,Rio,December,222,1/1/2015
2015,Rio,December,70,1/1/2015
2015,Rio,December,30,1/1/2015
2015,Rio,December,42,1/1/2015
2015,Rondonia,December,30,1/1/2015
2015,Rondonia,December,22,1/1/2015
2015,Rondonia,December,15,1/1/2015
2015,Rondonia,December,15,1/1/2015
2015,Rondonia,December,13,1/1/2015
2015,Rondonia,December,119,1/1/2015
2015,Rondonia,December,423,1/1/2015
2015,Rondonia,December,3.762,1/1/2015
2015,Rondonia,December,6.129,1/1/2015
2015,Rondonia,December,2.598,1/1/2015
2015,Rondonia,December,1.002,1/1/2015
2015,Rondonia,December,282,1/1/2015
2015,Roraima,December,330,1/1/2015
2015,Roraima,December,418,1/1/2015
2015,Roraima,December,163,1/1/2015
2015,Roraima,December,278,1/1/2015
2015,Roraima,December,12,1/1/2015
2015,Roraima,December,3,1/1/2015
2015,Roraima,December,5,1/1/2015
2015,Roraima,December,11,1/1/2015
2015,Roraima,December,77,1/1/2015
2015,Roraima,December,181,1/1/2015
2015,Roraima,December,280,1/1/2015
2015,Roraima,December,304,1/1/2015
2015,Santa Catarina,December,28,1/1/2015
2015,Santa Catarina,December,23,1/1/2015
2015,Santa Catarina,December,37,1/1/2015
2015,Santa Catarina,December,32,1/1/2015
2015,Santa Catarina,December,70,1/1/2015
2015,Santa Catarina,December,104,1/1/2015
2015,Santa Catarina,December,45,1/1/2015
2015,Santa Catarina,December,379,1/1/2015
2015,Santa Catarina,December,156,1/1/2015
2015,Santa Catarina,December,21,1/1/2015
2015,Santa Catarina,December,9,1/1/2015
2015,Santa Catarina,December,19,1/1/2015
2015,Sao Paulo,December,120,1/1/2015
2015,Sao Paulo,December,69,1/1/2015
2015,Sao Paulo,December,68,1/1/2015
2015,Sao Paulo,December,76,1/1/2015
2015,Sao Paulo,December,65,1/1/2015
2015,Sao Paulo,December,147,1/1/2015
2015,Sao Paulo,December,149,1/1/2015
2015,Sao Paulo,December,643,1/1/2015
2015,Sao Paulo,December,368,1/1/2015
2015,Sao Paulo,December,213,1/1/2015
2015,Sao Paulo,December,21,1/1/2015
2015,Sao Paulo,December,45,1/1/2015
2015,Sergipe,December,44,1/1/2015
2015,Sergipe,December,40,1/1/2015
2015,Sergipe,December,49,1/1/2015
2015,Sergipe,December,35,1/1/2015
2015,Sergipe,December,11,1/1/2015
2015,Sergipe,December,3,1/1/2015
2015,Sergipe,December,0,1/1/2015
2015,Sergipe,December,0,1/1/2015
2015,Sergipe,December,1,1/1/2015
2015,Sergipe,December,6,1/1/2015
2015,Sergipe,December,47,1/1/2015
2015,Sergipe,December,63,1/1/2015
2015,Tocantins,December,186,1/1/2015
2015,Tocantins,December,65,1/1/2015
2015,Tocantins,December,85,1/1/2015
2015,Tocantins,December,88,1/1/2015
2015,Tocantins,December,512,1/1/2015
2015,Tocantins,December,1.15,1/1/2015
2015,Tocantins,December,1.217,1/1/2015
2015,Tocantins,December,2.54,1/1/2015
2015,Tocantins,December,5.51,1/1/2015
2015,Tocantins,December,4.844,1/1/2015
2015,Tocantins,December,833,1/1/2015
2015,Tocantins,December,373,1/1/2015
2016,Acre,January,12,1/1/2016
2016,Acre,February,5,1/1/2016
2016,Acre,March,0,1/1/2016
2016,Acre,April,0,1/1/2016
2016,Acre,May,21,1/1/2016
2016,Acre,June,87,1/1/2016
2016,Acre,July,533,1/1/2016
2016,Acre,August,2.188,1/1/2016
2016,Acre,September,3.586,1/1/2016
2016,Acre,October,509,1/1/2016
2016,Acre,November,46,1/1/2016
2016,Acre,December,6,1/1/2016
2016,Alagoas,December,24,1/1/2016
2016,Alagoas,December,14,1/1/2016
2016,Alagoas,December,9,1/1/2016
2016,Alagoas,December,13,1/1/2016
2016,Alagoas,December,4,1/1/2016
2016,Alagoas,December,5,1/1/2016
2016,Alagoas,December,3,1/1/2016
2016,Alagoas,December,5,1/1/2016
2016,Alagoas,December,18,1/1/2016
2016,Alagoas,December,74,1/1/2016
2016,Alagoas,December,76,1/1/2016
2016,Alagoas,December,155,1/1/2016
2016,Amapa,December,19,1/1/2016
2016,Amapa,December,1,1/1/2016
2016,Amapa,December,5,1/1/2016
2016,Amapa,December,0,1/1/2016
2016,Amapa,December,1,1/1/2016
2016,Amapa,December,2,1/1/2016
2016,Amapa,December,1,1/1/2016
2016,Amapa,December,37,1/1/2016
2016,Amapa,December,142,1/1/2016
2016,Amapa,December,793,1/1/2016
2016,Amapa,December,1.161,1/1/2016
2016,Amapa,December,491,1/1/2016
2016,Amazonas,December,770,1/1/2016
2016,Amazonas,December,275,1/1/2016
2016,Amazonas,December,140,1/1/2016
2016,Amazonas,December,22,1/1/2016
2016,Amazonas,December,30,1/1/2016
2016,Amazonas,December,90,1/1/2016
2016,Amazonas,December,1.137,1/1/2016
2016,Amazonas,December,3.611,1/1/2016
2016,Amazonas,December,3.119,1/1/2016
2016,Amazonas,December,2.105,1/1/2016
2016,Amazonas,December,591,1/1/2016
2016,Amazonas,December,133,1/1/2016
2016,Bahia,December,285,1/1/2016
2016,Bahia,December,418,1/1/2016
2016,Bahia,December,281,1/1/2016
2016,Bahia,December,217,1/1/2016
2016,Bahia,December,259,1/1/2016
2016,Bahia,December,416,1/1/2016
2016,Bahia,December,345,1/1/2016
2016,Bahia,December,724,1/1/2016
2016,Bahia,December,1.819,1/1/2016
2016,Bahia,December,1.415,1/1/2016
2016,Bahia,December,408,1/1/2016
2016,Bahia,December,164,1/1/2016
2016,Ceara,December,100,1/1/2016
2016,Ceara,December,13,1/1/2016
2016,Ceara,December,4,1/1/2016
2016,Ceara,December,10,1/1/2016
2016,Ceara,December,8,1/1/2016
2016,Ceara,December,45,1/1/2016
2016,Ceara,December,124,1/1/2016
2016,Ceara,December,293,1/1/2016
2016,Ceara,December,370,1/1/2016
2016,Ceara,December,1.31,1/1/2016
2016,Ceara,December,1.328,1/1/2016
2016,Ceara,December,819,1/1/2016
2016,Distrito Federal,December,1,1/1/2016
2016,Distrito Federal,December,2,1/1/2016
2016,Distrito Federal,December,1,1/1/2016
2016,Distrito Federal,December,5,1/1/2016
2016,Distrito Federal,December,15,1/1/2016
2016,Distrito Federal,December,42,1/1/2016
2016,Distrito Federal,December,79,1/1/2016
2016,Distrito Federal,December,29,1/1/2016
2016,Distrito Federal,December,58,1/1/2016
2016,Distrito Federal,December,9,1/1/2016
2016,Distrito Federal,December,1,1/1/2016
2016,Distrito Federal,December,0,1/1/2016
2016,Espirito Santo,December,43,1/1/2016
2016,Espirito Santo,December,24,1/1/2016
2016,Espirito Santo,December,107,1/1/2016
2016,Espirito Santo,December,57,1/1/2016
2016,Espirito Santo,December,48,1/1/2016
2016,Espirito Santo,December,49,1/1/2016
2016,Espirito Santo,December,42,1/1/2016
2016,Espirito Santo,December,78,1/1/2016
2016,Espirito Santo,December,128,1/1/2016
2016,Espirito Santo,December,58,1/1/2016
2016,Espirito Santo,December,8,1/1/2016
2016,Espirito Santo,December,12,1/1/2016
2016,Goias,December,52,1/1/2016
2016,Goias,December,117,1/1/2016
2016,Goias,December,136,1/1/2016
2016,Goias,December,167,1/1/2016
2016,Goias,December,233,1/1/2016
2016,Goias,December,289,1/1/2016
2016,Goias,December,837,1/1/2016
2016,Goias,December,1.032,1/1/2016
2016,Goias,December,1.703,1/1/2016
2016,Goias,December,522,1/1/2016
2016,Goias,December,123,1/1/2016
2016,Goias,December,64,1/1/2016
2016,Maranhao,December,412,1/1/2016
2016,Maranhao,December,318,1/1/2016
2016,Maranhao,December,113,1/1/2016
2016,Maranhao,December,113,1/1/2016
2016,Maranhao,December,206,1/1/2016
2016,Maranhao,December,709,1/1/2016
2016,Maranhao,December,2.096,1/1/2016
2016,Maranhao,December,3.723,1/1/2016
2016,Maranhao,December,3.166,1/1/2016
2016,Maranhao,December,5.351,1/1/2016
2016,Maranhao,December,3.982,1/1/2016
2016,Maranhao,December,1.577,1/1/2016
2016,Mato Grosso,December,374,1/1/2016
2016,Mato Grosso,December,1.05,1/1/2016
2016,Mato Grosso,December,1.085,1/1/2016
2016,Mato Grosso,December,1.77,1/1/2016
2016,Mato Grosso,December,1.081,1/1/2016
2016,Mato Grosso,December,1.417,1/1/2016
2016,Mato Grosso,December,3.495,1/1/2016
2016,Mato Grosso,December,6.228,1/1/2016
2016,Mato Grosso,December,8.98,1/1/2016
2016,Mato Grosso,December,2.749,1/1/2016
2016,Mato Grosso,December,918,1/1/2016
2016,Mato Grosso,December,425,1/1/2016
2016,Mato Grosso,December,127,1/1/2016
2016,Mato Grosso,December,187,1/1/2016
2016,Mato Grosso,December,143,1/1/2016
2016,Mato Grosso,December,161,1/1/2016
2016,Mato Grosso,December,97,1/1/2016
2016,Mato Grosso,December,120,1/1/2016
2016,Mato Grosso,December,687,1/1/2016
2016,Mato Grosso,December,1.481,1/1/2016
2016,Mato Grosso,December,2.383,1/1/2016
2016,Mato Grosso,December,1.2,1/1/2016
2016,Mato Grosso,December,258,1/1/2016
2016,Mato Grosso,December,123,1/1/2016
2016,Minas Gerais,December,61,1/1/2016
2016,Minas Gerais,December,207,1/1/2016
2016,Minas Gerais,December,123,1/1/2016
2016,Minas Gerais,December,172,1/1/2016
2016,Minas Gerais,December,186,1/1/2016
2016,Minas Gerais,December,263,1/1/2016
2016,Minas Gerais,December,1.004,1/1/2016
2016,Minas Gerais,December,1.433,1/1/2016
2016,Minas Gerais,December,2.093,1/1/2016
2016,Minas Gerais,December,948,1/1/2016
2016,Minas Gerais,December,126,1/1/2016
2016,Minas Gerais,December,91,1/1/2016
2016,Pará,December,1.322,1/1/2016
2016,Pará,December,430,1/1/2016
2016,Pará,December,81,1/1/2016
2016,Pará,December,66,1/1/2016
2016,Pará,December,154,1/1/2016
2016,Pará,December,502,1/1/2016
2016,Pará,December,1.579,1/1/2016
2016,Pará,December,4.863,1/1/2016
2016,Pará,December,3.953,1/1/2016
2016,Pará,December,5.281,1/1/2016
2016,Pará,December,7.879,1/1/2016
2016,Pará,December,3.3,1/1/2016
2016,Paraiba,December,18,1/1/2016
2016,Paraiba,December,4,1/1/2016
2016,Paraiba,December,1,1/1/2016
2016,Paraiba,December,1,1/1/2016
2016,Paraiba,December,1,1/1/2016
2016,Paraiba,December,4,1/1/2016
2016,Paraiba,December,22,1/1/2016
2016,Paraiba,December,50,1/1/2016
2016,Paraiba,December,131,1/1/2016
2016,Paraiba,December,304,1/1/2016
2016,Paraiba,December,132,1/1/2016
2016,Paraiba,December,8,1/1/2016
2016,Paraiba,December,113,1/1/2016
2016,Paraiba,December,31,1/1/2016
2016,Paraiba,December,63,1/1/2016
2016,Paraiba,December,167,1/1/2016
2016,Paraiba,December,72,1/1/2016
2016,Paraiba,December,238,1/1/2016
2016,Paraiba,December,504,1/1/2016
2016,Paraiba,December,1.01,1/1/2016
2016,Paraiba,December,1.371,1/1/2016
2016,Paraiba,December,193,1/1/2016
2016,Paraiba,December,275,1/1/2016
2016,Paraiba,December,45,1/1/2016
2016,Pernambuco,December,24,1/1/2016
2016,Pernambuco,December,19,1/1/2016
2016,Pernambuco,December,4,1/1/2016
2016,Pernambuco,December,8,1/1/2016
2016,Pernambuco,December,6,1/1/2016
2016,Pernambuco,December,4,1/1/2016
2016,Pernambuco,December,17,1/1/2016
2016,Pernambuco,December,42,1/1/2016
2016,Pernambuco,December,171,1/1/2016
2016,Pernambuco,December,319,1/1/2016
2016,Pernambuco,December,191,1/1/2016
2016,Pernambuco,December,161,1/1/2016
2016,Piau,December,94,1/1/2016
2016,Piau,December,97,1/1/2016
2016,Piau,December,53,1/1/2016
2016,Piau,December,35,1/1/2016
2016,Piau,December,60,1/1/2016
2016,Piau,December,153,1/1/2016
2016,Piau,December,754,1/1/2016
2016,Piau,December,1.647,1/1/2016
2016,Piau,December,1.394,1/1/2016
2016,Piau,December,2.598,1/1/2016
2016,Piau,December,1.126,1/1/2016
2016,Piau,December,374,1/1/2016
2016,Rio,December,9,1/1/2016
2016,Rio,December,16,1/1/2016
2016,Rio,December,16,1/1/2016
2016,Rio,December,45,1/1/2016
2016,Rio,December,30,1/1/2016
2016,Rio,December,37,1/1/2016
2016,Rio,December,131,1/1/2016
2016,Rio,December,241,1/1/2016
2016,Rio,December,195,1/1/2016
2016,Rio,December,30,1/1/2016
2016,Rio,December,19,1/1/2016
2016,Rio,December,5,1/1/2016
2016,Rio,December,15,1/1/2016
2016,Rio,December,2,1/1/2016
2016,Rio,December,1,1/1/2016
2016,Rio,December,0,1/1/2016
2016,Rio,December,1,1/1/2016
2016,Rio,December,4,1/1/2016
2016,Rio,December,13,1/1/2016
2016,Rio,December,24,1/1/2016
2016,Rio,December,44,1/1/2016
2016,Rio,December,129,1/1/2016
2016,Rio,December,93,1/1/2016
2016,Rio,December,75,1/1/2016
2016,Rio,December,68,1/1/2016
2016,Rio,December,55,1/1/2016
2016,Rio,December,30,1/1/2016
2016,Rio,December,32,1/1/2016
2016,Rio,December,37,1/1/2016
2016,Rio,December,261,1/1/2016
2016,Rio,December,865,1/1/2016
2016,Rio,December,1.111,1/1/2016
2016,Rio,December,628,1/1/2016
2016,Rio,December,93,1/1/2016
2016,Rio,December,105,1/1/2016
2016,Rio,December,79,1/1/2016
2016,Rondonia,December,93,1/1/2016
2016,Rondonia,December,88,1/1/2016
2016,Rondonia,December,25,1/1/2016
2016,Rondonia,December,59,1/1/2016
2016,Rondonia,December,44,1/1/2016
2016,Rondonia,December,170,1/1/2016
2016,Rondonia,December,969,1/1/2016
2016,Rondonia,December,3.675,1/1/2016
2016,Rondonia,December,4.208,1/1/2016
2016,Rondonia,December,1.844,1/1/2016
2016,Rondonia,December,401,1/1/2016
2016,Rondonia,December,148,1/1/2016
2016,Roraima,December,1.754,1/1/2016
2016,Roraima,December,171,1/1/2016
2016,Roraima,December,1.081,1/1/2016
2016,Roraima,December,126,1/1/2016
2016,Roraima,December,22,1/1/2016
2016,Roraima,December,7,1/1/2016
2016,Roraima,December,0,1/1/2016
2016,Roraima,December,11,1/1/2016
2016,Roraima,December,19,1/1/2016
2016,Roraima,December,101,1/1/2016
2016,Roraima,December,71,1/1/2016
2016,Roraima,December,136,1/1/2016
2016,Santa Catarina,December,53,1/1/2016
2016,Santa Catarina,December,10,1/1/2016
2016,Santa Catarina,December,21,1/1/2016
2016,Santa Catarina,December,36,1/1/2016
2016,Santa Catarina,December,26,1/1/2016
2016,Santa Catarina,December,79,1/1/2016
2016,Santa Catarina,December,480,1/1/2016
2016,Santa Catarina,December,765,1/1/2016
2016,Santa Catarina,December,644,1/1/2016
2016,Santa Catarina,December,56,1/1/2016
2016,Santa Catarina,December,156,1/1/2016
2016,Santa Catarina,December,20,1/1/2016
2016,Sao Paulo,December,85,1/1/2016
2016,Sao Paulo,December,188,1/1/2016
2016,Sao Paulo,December,82,1/1/2016
2016,Sao Paulo,December,307,1/1/2016
2016,Sao Paulo,December,139,1/1/2016
2016,Sao Paulo,December,197,1/1/2016
2016,Sao Paulo,December,687,1/1/2016
2016,Sao Paulo,December,797,1/1/2016
2016,Sao Paulo,December,490,1/1/2016
2016,Sao Paulo,December,177,1/1/2016
2016,Sao Paulo,December,39,1/1/2016
2016,Sao Paulo,December,47,1/1/2016
2016,Sergipe,December,9,1/1/2016
2016,Sergipe,December,22,1/1/2016
2016,Sergipe,December,26,1/1/2016
2016,Sergipe,December,14,1/1/2016
2016,Sergipe,December,9,1/1/2016
2016,Sergipe,December,1,1/1/2016
2016,Sergipe,December,0,1/1/2016
2016,Sergipe,December,6,1/1/2016
2016,Sergipe,December,2,1/1/2016
2016,Sergipe,December,10,1/1/2016
2016,Sergipe,December,17,1/1/2016
2016,Sergipe,December,36,1/1/2016
